	SM57_PROX_200MM		
6981.445313	-7.73	47.03	0.12
6984.375000	-7.72	46.50	0.62
6987.304688	-7.71	45.98	0.76
6990.234375	-7.69	45.49	0.84
6993.164063	-7.68	45.04	0.79
6996.093750	-7.67	44.60	0.34
6999.023438	-7.66	44.17	0.44
7001.953125	-7.65	43.77	0.17
7004.882813	-7.64	43.37	0.35
7007.812500	-7.62	42.99	0.22
7010.742188	-7.61	42.61	0.46
7013.671875	-7.59	42.22	0.62
7016.601563	-7.58	41.80	0.56
7019.531250	-7.57	41.36	0.60
7022.460938	-7.55	40.91	0.73
7025.390625	-7.54	40.47	0.77
7028.320313	-7.52	40.06	0.78
7031.250000	-7.51	39.67	0.67
7034.179688	-7.50	39.30	0.42
7037.109375	-7.48	38.93	0.37
7040.039063	-7.47	38.56	0.51
7042.968750	-7.45	38.21	0.84
7045.898438	-7.44	37.88	0.85
7048.828125	-7.43	37.57	0.73
7051.757813	-7.41	37.29	0.68
7054.687500	-7.40	37.03	0.69
7057.617188	-7.38	36.78	0.60
7060.546875	-7.37	36.55	0.57
7063.476563	-7.36	36.32	0.59
7066.406250	-7.35	36.10	0.47
7069.335938	-7.33	35.88	0.60
7072.265625	-7.32	35.65	0.46
7075.195313	-7.31	35.42	0.50
7078.125000	-7.30	35.19	0.27
7081.054688	-7.29	34.94	0.22
7083.984375	-7.28	34.65	0.17
7086.914063	-7.27	34.35	0.47
7089.843750	-7.26	34.05	0.77
7092.773438	-7.25	33.78	0.83
7095.703125	-7.25	33.52	0.80
7098.632813	-7.24	33.29	0.69
7101.562500	-7.23	33.06	0.52
7104.492188	-7.22	32.85	0.34
7107.421875	-7.21	32.64	0.44
7110.351563	-7.21	32.43	0.55
7113.281250	-7.20	32.23	0.67
7116.210938	-7.19	32.06	0.49
7119.140625	-7.18	31.87	0.28
7122.070313	-7.18	31.66	0.42
7125.000000	-7.17	31.44	0.47
7127.929688	-7.16	31.20	0.74
7130.859375	-7.16	30.92	0.58
7133.789063	-7.15	30.60	0.46
7136.718750	-7.14	30.29	0.57
7139.648438	-7.14	29.96	0.49
7142.578125	-7.13	29.61	0.09
7145.507813	-7.12	29.25	0.49
7148.437500	-7.12	28.92	0.38
7151.367188	-7.11	28.60	0.55
7154.296875	-7.10	28.30	0.48
7157.226563	-7.10	28.02	0.28
7160.156250	-7.09	27.75	0.12
7163.085938	-7.08	27.47	0.45
7166.015625	-7.07	27.23	0.40
7168.945313	-7.07	27.01	0.42
7171.875000	-7.06	26.81	0.34
7174.804688	-7.05	26.61	0.29
7177.734375	-7.05	26.42	0.35
7180.664063	-7.04	26.23	0.32
7183.593750	-7.03	26.03	0.49
7186.523438	-7.03	25.82	0.37
7189.453125	-7.02	25.58	0.20
7192.382813	-7.01	25.31	0.16
7195.312500	-7.01	25.02	0.22
7198.242188	-7.00	24.70	0.18
7201.171875	-7.00	24.35	0.17
7204.101563	-6.99	23.99	0.16
7207.031250	-6.98	23.59	0.36
7209.960938	-6.98	23.19	0.63
7212.890625	-6.97	22.81	0.70
7215.820313	-6.96	22.43	0.79
7218.750000	-6.96	22.06	0.87
7221.679688	-6.95	21.75	0.74
7224.609375	-6.95	21.44	0.75
7227.539063	-6.94	21.15	0.90
7230.468750	-6.94	20.91	0.68
7233.398438	-6.93	20.65	0.53
7236.328125	-6.93	20.42	0.50
7239.257813	-6.93	20.18	0.46
7242.187500	-6.92	19.94	0.57
7245.117188	-6.92	19.74	0.46
7248.046875	-6.92	19.59	0.63
7250.976563	-6.91	19.48	0.66
7253.906250	-6.91	19.41	0.70
7256.835938	-6.91	19.39	0.53
7259.765625	-6.91	19.38	0.60
7262.695313	-6.90	19.32	0.41
7265.625000	-6.90	19.26	0.13
7268.554688	-6.90	19.20	0.12
7271.484375	-6.89	19.12	0.19
7274.414063	-6.89	19.04	0.24
7277.343750	-6.89	18.94	0.35
7280.273438	-6.88	18.80	0.24
7283.203125	-6.88	18.65	0.61
7286.132813	-6.88	18.57	0.51
7289.062500	-6.88	18.57	0.56
7291.992188	-6.87	18.61	0.52
7294.921875	-6.87	18.71	0.34
7297.851563	-6.87	18.84	0.31
7300.781250	-6.86	19.04	0.21
7303.710938	-6.86	19.32	0.37
7306.640625	-6.85	19.57	0.37
7309.570313	-6.85	19.80	0.56
7312.500000	-6.85	19.95	0.64
7315.429688	-6.84	20.11	0.32
7318.359375	-6.83	20.33	0.69
7321.289063	-6.82	20.62	0.66
7324.218750	-6.82	20.95	0.51
7327.148438	-6.81	21.24	0.60
7330.078125	-6.80	21.32	0.47
7333.007813	-6.79	21.25	0.30
7335.937500	-6.78	21.07	0.41
7338.867188	-6.77	20.61	0.23
7341.796875	-6.77	20.01	0.33
7344.726563	-6.76	19.32	0.52
7347.656250	-6.75	18.60	0.70
7350.585938	-6.75	17.98	0.53
7353.515625	-6.74	17.32	0.60
7356.445313	-6.73	16.72	0.61
7359.375000	-6.73	16.20	0.70
7362.304688	-6.72	16.26	0.72
7365.234375	-6.71	18.28	0.59
7368.164063	-6.70	46.21	0.57
7371.093750	-6.69	-176.77	0.29
7374.023438	-6.68	-172.05	0.11
7376.953125	-6.67	-170.80	0.13
7379.882813	-6.67	-170.31	0.30
7382.812500	-6.66	-170.16	0.64
7385.742188	-6.65	-170.38	0.47
7388.671875	-6.64	-170.70	0.15
7391.601563	-6.63	-170.95	0.28
7394.531250	-6.61	-171.12	0.09
7397.460938	-6.60	-171.21	0.17
7400.390625	-6.59	-171.20	0.24
7403.320313	-6.58	-171.08	0.12
7406.250000	-6.57	-170.91	0.43
7409.179688	-6.56	-170.83	0.15
7412.109375	-6.55	-170.79	0.31
7415.039063	-6.53	-170.82	0.35
7417.968750	-6.52	-170.88	0.24
7420.898438	-6.51	-170.90	0.14
7423.828125	-6.50	-170.89	0.03
7426.757813	-6.49	-170.86	0.10
7429.687500	-6.48	-170.84	0.09
7432.617188	-6.47	-170.82	0.46
7435.546875	-6.46	-170.74	0.41
7438.476563	-6.45	-170.58	0.25
7441.406250	-6.44	-170.48	0.53
7444.335938	-6.43	-170.45	0.24
7447.265625	-6.42	-170.45	0.10
7450.195313	-6.41	-170.46	0.11
7453.125000	-6.40	-170.46	0.46
7456.054688	-6.39	-170.40	0.53
7458.984375	-6.39	-170.31	0.48
7461.914063	-6.38	-170.15	0.29
7464.843750	-6.38	-169.95	0.07
7467.773438	-6.37	-169.78	0.20
7470.703125	-6.37	-169.59	0.41
7473.632813	-6.36	-169.39	0.24
7476.562500	-6.35	-169.17	0.31
7479.492188	-6.35	-168.99	0.30
7482.421875	-6.34	-168.82	0.40
7485.351563	-6.34	-168.69	0.58
7488.281250	-6.33	-168.63	0.45
7491.210938	-6.33	-168.61	0.40
7494.140625	-6.33	-168.63	0.57
7497.070313	-6.32	-168.70	0.37
7500.000000	-6.32	-168.78	0.23
7502.929688	-6.32	-168.87	0.17
7505.859375	-6.32	-168.97	0.34
7508.789063	-6.31	-169.04	0.73
7511.718750	-6.31	-169.04	0.67
7514.648438	-6.31	-168.96	0.40
7517.578125	-6.31	-168.87	0.28
7520.507813	-6.30	-168.80	0.31
7523.437500	-6.30	-168.76	0.28
7526.367188	-6.30	-168.75	0.24
7529.296875	-6.30	-168.77	0.36
7532.226563	-6.30	-168.81	0.43
7535.156250	-6.30	-168.88	0.24
7538.085938	-6.30	-168.96	0.20
7541.015625	-6.30	-169.05	0.13
7543.945313	-6.30	-169.17	0.20
7546.875000	-6.30	-169.33	0.47
7549.804688	-6.30	-169.48	0.60
7552.734375	-6.30	-169.63	0.52
7555.664063	-6.29	-169.78	0.34
7558.593750	-6.29	-169.92	0.19
7561.523438	-6.29	-170.05	0.26
7564.453125	-6.29	-170.17	0.36
7567.382813	-6.29	-170.25	0.50
7570.312500	-6.29	-170.33	0.55
7573.242188	-6.29	-170.39	0.37
7576.171875	-6.29	-170.46	0.42
7579.101563	-6.29	-170.54	0.48
7582.031250	-6.29	-170.63	0.54
7584.960938	-6.30	-170.74	0.63
7587.890625	-6.30	-170.88	0.47
7590.820313	-6.30	-171.06	0.42
7593.750000	-6.30	-171.24	0.33
7596.679688	-6.30	-171.43	0.41
7599.609375	-6.30	-171.64	0.27
7602.539063	-6.31	-171.86	0.55
7605.468750	-6.31	-172.04	0.64
7608.398438	-6.31	-172.19	0.57
7611.328125	-6.32	-172.33	0.57
7614.257813	-6.32	-172.47	0.69
7617.187500	-6.32	-172.61	0.61
7620.117188	-6.33	-172.77	0.50
7623.046875	-6.34	-172.91	0.37
7625.976563	-6.34	-173.05	0.28
7628.906250	-6.35	-173.18	0.91
7631.835938	-6.36	-173.28	0.67
7634.765625	-6.36	-173.37	0.35
7637.695313	-6.36	-173.45	0.52
7640.625000	-6.37	-173.54	0.72
7643.554688	-6.37	-173.66	0.80
7646.484375	-6.38	-173.80	0.60
7649.414063	-6.38	-173.95	0.64
7652.343750	-6.39	-174.12	0.47
7655.273438	-6.39	-174.29	0.40
7658.203125	-6.40	-174.47	0.52
7661.132813	-6.41	-174.67	0.16
7664.062500	-6.42	-174.86	0.16
7666.992188	-6.42	-175.04	0.66
7669.921875	-6.43	-175.21	0.57
7672.851563	-6.44	-175.37	0.45
7675.781250	-6.45	-175.52	0.35
7678.710938	-6.46	-175.67	0.52
7681.640625	-6.46	-175.80	0.45
7684.570313	-6.47	-175.91	0.15
7687.500000	-6.48	-176.01	0.34
7690.429688	-6.49	-176.13	0.36
7693.359375	-6.50	-176.24	0.56
7696.289063	-6.51	-176.35	0.72
7699.218750	-6.52	-176.44	0.82
7702.148438	-6.53	-176.55	0.55
7705.078125	-6.54	-176.65	0.32
7708.007813	-6.55	-176.74	0.39
7710.937500	-6.56	-176.81	0.57
7713.867188	-6.57	-176.89	0.68
7716.796875	-6.58	-176.96	0.65
7719.726563	-6.58	-177.02	0.67
7722.656250	-6.59	-177.09	0.56
7725.585938	-6.60	-177.16	0.39
7728.515625	-6.61	-177.24	0.56
7731.445313	-6.62	-177.30	0.66
7734.375000	-6.63	-177.35	0.67
7737.304688	-6.63	-177.39	0.46
7740.234375	-6.64	-177.42	0.51
7743.164063	-6.65	-177.47	0.68
7746.093750	-6.65	-177.52	0.79
7749.023438	-6.66	-177.57	0.74
7751.953125	-6.67	-177.61	0.71
7754.882813	-6.67	-177.65	0.58
7757.812500	-6.68	-177.70	0.50
7760.742188	-6.68	-177.76	0.66
7763.671875	-6.69	-177.83	0.59
7766.601563	-6.69	-177.92	0.27
7769.531250	-6.70	-178.01	0.36
7772.460938	-6.70	-178.09	0.33
7775.390625	-6.70	-178.18	0.04
7778.320313	-6.71	-178.27	0.19
7781.250000	-6.71	-178.37	0.45
7784.179688	-6.72	-178.47	0.20
7787.109375	-6.72	-178.57	0.06
7790.039063	-6.72	-178.67	0.38
7792.968750	-6.73	-178.79	0.46
7795.898438	-6.73	-178.92	0.23
7798.828125	-6.73	-179.05	0.15
7801.757813	-6.73	-179.19	0.42
7804.687500	-6.73	-179.32	0.53
7807.617188	-6.74	-179.45	0.62
7810.546875	-6.74	-179.58	0.70
7813.476563	-6.74	-179.70	0.72
7816.406250	-6.74	-179.82	0.53
7819.335938	-6.74	-179.94	0.33
7822.265625	-6.74	179.95	0.41
7825.195313	-6.75	179.85	0.32
7828.125000	-6.75	179.77	0.37
7831.054688	-6.75	179.70	0.43
7833.984375	-6.75	179.62	0.47
7836.914063	-6.75	179.54	0.51
7839.843750	-6.76	179.46	0.53
7842.773438	-6.76	179.37	0.64
7845.703125	-6.76	179.29	0.74
7848.632813	-6.76	179.20	0.80
7851.562500	-6.76	179.12	0.84
7854.492188	-6.77	179.06	0.84
7857.421875	-6.77	179.00	0.81
7860.351563	-6.78	178.93	0.75
7863.281250	-6.78	178.86	0.45
7866.210938	-6.79	178.79	0.14
7869.140625	-6.79	178.72	0.44
7872.070313	-6.80	178.64	0.09
7875.000000	-6.81	178.55	0.33
7877.929688	-6.81	178.46	0.39
7880.859375	-6.82	178.36	0.56
7883.789063	-6.83	178.24	0.15
7886.718750	-6.84	178.12	0.21
7889.648438	-6.85	178.00	0.22
7892.578125	-6.86	177.88	0.63
7895.507813	-6.87	177.76	0.27
7898.437500	-6.87	177.64	0.65
7901.367188	-6.88	177.53	0.30
7904.296875	-6.89	177.44	0.14
7907.226563	-6.90	177.35	0.12
7910.156250	-6.91	177.25	0.49
7913.085938	-6.92	177.15	0.67
7916.015625	-6.93	177.07	0.29
7918.945313	-6.94	176.96	0.71
7921.875000	-6.95	176.80	0.69
7924.804688	-6.96	176.63	0.69
7927.734375	-6.97	176.47	0.78
7930.664063	-6.98	176.31	0.79
7933.593750	-6.99	176.15	0.70
7936.523438	-7.00	176.00	0.75
7939.453125	-7.01	175.86	0.66
7942.382813	-7.02	175.69	0.67
7945.312500	-7.03	175.51	0.59
7948.242188	-7.04	175.31	0.47
7951.171875	-7.05	175.10	0.21
7954.101563	-7.06	174.88	0.12
7957.031250	-7.07	174.65	0.21
7959.960938	-7.08	174.44	0.21
7962.890625	-7.09	174.25	0.31
7965.820313	-7.10	174.04	0.54
7968.750000	-7.11	173.83	0.60
7971.679688	-7.12	173.60	0.50
7974.609375	-7.13	173.35	0.45
7977.539063	-7.14	173.09	0.32
7980.468750	-7.15	172.81	0.52
7983.398438	-7.16	172.54	0.63
7986.328125	-7.17	172.26	0.70
7989.257813	-7.18	171.98	0.53
7992.187500	-7.19	171.71	0.55
7995.117188	-7.20	171.43	0.55
7998.046875	-7.21	171.12	0.52
8000.976563	-7.21	170.82	0.42
8003.906250	-7.22	170.51	0.37
8006.835938	-7.23	170.22	0.35
8009.765625	-7.24	169.93	0.32
8012.695313	-7.25	169.64	0.40
8015.625000	-7.26	169.34	0.30
8018.554688	-7.27	169.03	0.23
8021.484375	-7.28	168.71	0.24
8024.414063	-7.28	168.37	0.29
8027.343750	-7.29	168.03	0.27
8030.273438	-7.30	167.67	0.28
8033.203125	-7.31	167.31	0.30
8036.132813	-7.32	166.96	0.30
8039.062500	-7.33	166.63	0.17
8041.992188	-7.34	166.30	0.26
8044.921875	-7.35	165.99	0.26
8047.851563	-7.35	165.69	0.12
8050.781250	-7.36	165.39	0.24
8053.710938	-7.37	165.10	0.30
8056.640625	-7.37	164.83	0.12
8059.570313	-7.38	164.54	0.16
8062.500000	-7.38	164.24	0.41
8065.429688	-7.39	163.92	0.23
8068.359375	-7.40	163.58	0.47
8071.289063	-7.40	163.25	0.72
8074.218750	-7.40	162.94	0.77
8077.148438	-7.41	162.66	0.76
8080.078125	-7.41	162.39	0.79
8083.007813	-7.42	162.14	0.68
8085.937500	-7.42	161.91	0.64
8088.867188	-7.43	161.69	0.55
8091.796875	-7.43	161.45	0.20
8094.726563	-7.43	161.20	0.52
8097.656250	-7.44	160.95	0.47
8100.585938	-7.44	160.70	0.40
8103.515625	-7.45	160.44	0.35
8106.445313	-7.45	160.17	0.22
8109.375000	-7.45	159.87	0.57
8112.304688	-7.45	159.56	0.61
8115.234375	-7.46	159.20	0.49
8118.164063	-7.46	158.82	0.42
8121.093750	-7.46	158.41	0.34
8124.023438	-7.46	158.02	0.42
8126.953125	-7.47	157.63	0.47
8129.882813	-7.47	157.27	0.33
8132.812500	-7.47	156.94	0.62
8135.742188	-7.48	156.62	0.75
8138.671875	-7.48	156.33	0.57
8141.601563	-7.49	156.07	0.40
8144.531250	-7.49	155.81	0.10
8147.460938	-7.50	155.56	0.26
8150.390625	-7.50	155.30	0.46
8153.320313	-7.51	155.01	0.17
8156.250000	-7.51	154.72	0.13
8159.179688	-7.52	154.44	0.24
8162.109375	-7.52	154.18	0.36
8165.039063	-7.53	153.94	0.45
8167.968750	-7.53	153.71	0.26
8170.898438	-7.54	153.48	0.21
8173.828125	-7.54	153.23	0.27
8176.757813	-7.55	152.96	0.40
8179.687500	-7.55	152.66	0.48
8182.617188	-7.56	152.34	0.36
8185.546875	-7.56	151.99	0.30
8188.476563	-7.57	151.61	0.30
8191.406250	-7.58	151.22	0.30
8194.335938	-7.58	150.82	0.15
8197.265625	-7.59	150.40	0.07
8200.195313	-7.60	149.97	0.13
8203.125000	-7.61	149.53	0.11
8206.054688	-7.62	149.09	0.11
8208.984375	-7.63	148.64	0.46
8211.914063	-7.63	148.19	0.24
8214.843750	-7.64	147.73	0.18
8217.773438	-7.65	147.26	0.29
8220.703125	-7.66	146.80	0.18
8223.632813	-7.67	146.35	0.12
8226.562500	-7.68	145.87	0.27
8229.492188	-7.69	145.39	0.26
8232.421875	-7.70	144.94	0.40
8235.351563	-7.71	144.48	0.26
8238.281250	-7.72	144.02	0.49
8241.210938	-7.73	143.58	0.48
8244.140625	-7.74	143.18	0.26
8247.070313	-7.75	142.79	0.55
8250.000000	-7.76	142.42	0.54
8252.929688	-7.77	142.10	0.28
8255.859375	-7.78	141.79	0.15
8258.789063	-7.79	141.46	0.25
8261.718750	-7.80	141.15	0.17
8264.648438	-7.81	140.83	0.55
8267.578125	-7.82	140.46	0.35
8270.507813	-7.83	140.08	0.35
8273.437500	-7.84	139.68	0.40
8276.367188	-7.85	139.26	0.47
8279.296875	-7.85	138.84	0.50
8282.226563	-7.86	138.43	0.41
8285.156250	-7.87	138.01	0.31
8288.085938	-7.87	137.60	0.36
8291.015625	-7.87	137.21	0.53
8293.945313	-7.88	136.83	0.60
8296.875000	-7.88	136.47	0.42
8299.804688	-7.88	136.11	0.24
8302.734375	-7.89	135.74	0.11
8305.664063	-7.89	135.38	0.07
8308.593750	-7.89	135.04	0.01
8311.523438	-7.90	134.70	0.22
8314.453125	-7.90	134.37	0.23
8317.382813	-7.90	134.07	0.04
8320.312500	-7.91	133.78	0.18
8323.242188	-7.91	133.53	0.29
8326.171875	-7.91	133.30	0.35
8329.101563	-7.91	133.09	0.20
8332.031250	-7.91	132.87	0.41
8334.960938	-7.91	132.64	0.51
8337.890625	-7.91	132.37	0.23
8340.820313	-7.91	132.12	0.39
8343.750000	-7.92	131.91	0.56
8346.679688	-7.92	131.74	0.64
8349.609375	-7.93	131.60	0.54
8352.539063	-7.93	131.48	0.40
8355.468750	-7.93	131.38	0.21
8358.398438	-7.94	131.29	0.58
8361.328125	-7.94	131.19	0.68
8364.257813	-7.94	131.06	0.20
8367.187500	-7.94	130.93	0.24
8370.117188	-7.94	130.81	0.24
8373.046875	-7.94	130.70	0.30
8375.976563	-7.94	130.59	0.47
8378.906250	-7.94	130.54	0.24
8381.835938	-7.94	130.48	0.43
8384.765625	-7.94	130.42	0.50
8387.695313	-7.94	130.35	0.23
8390.625000	-7.94	130.29	0.44
8393.554688	-7.94	130.27	0.56
8396.484375	-7.94	130.29	0.57
8399.414063	-7.94	130.33	0.50
8402.343750	-7.94	130.36	0.54
8405.273438	-7.94	130.36	0.40
8408.203125	-7.94	130.36	0.35
8411.132813	-7.94	130.35	0.07
8414.062500	-7.94	130.34	0.28
8416.992188	-7.94	130.33	0.34
8419.921875	-7.94	130.33	0.35
8422.851563	-7.94	130.31	0.47
8425.781250	-7.94	130.27	0.47
8428.710938	-7.94	130.23	0.44
8431.640625	-7.94	130.18	0.43
8434.570313	-7.93	130.15	0.37
8437.500000	-7.93	130.13	0.25
8440.429688	-7.93	130.12	0.27
8443.359375	-7.93	130.10	0.46
8446.289063	-7.93	130.06	0.45
8449.218750	-7.93	129.99	0.37
8452.148438	-7.92	129.90	0.29
8455.078125	-7.92	129.81	0.31
8458.007813	-7.92	129.71	0.43
8460.937500	-7.91	129.62	0.21
8463.867188	-7.91	129.54	0.27
8466.796875	-7.90	129.46	0.46
8469.726563	-7.90	129.39	0.38
8472.656250	-7.89	129.32	0.31
8475.585938	-7.89	129.26	0.20
8478.515625	-7.88	129.19	0.17
8481.445313	-7.88	129.11	0.11
8484.375000	-7.88	129.02	0.23
8487.304688	-7.87	128.91	0.44
8490.234375	-7.87	128.83	0.31
8493.164063	-7.87	128.75	0.53
8496.093750	-7.86	128.67	0.44
8499.023438	-7.86	128.60	0.54
8501.953125	-7.85	128.53	0.56
8504.882813	-7.85	128.47	0.34
8507.812500	-7.85	128.42	0.40
8510.742188	-7.84	128.40	0.42
8513.671875	-7.84	128.38	0.64
8516.601563	-7.84	128.37	0.62
8519.531250	-7.83	128.37	0.75
8522.460938	-7.83	128.38	0.69
8525.390625	-7.83	128.39	0.19
8528.320313	-7.83	128.39	0.46
8531.250000	-7.83	128.37	0.56
8534.179688	-7.82	128.33	0.50
8537.109375	-7.82	128.28	0.32
8540.039063	-7.82	128.22	0.21
8542.968750	-7.81	128.16	0.47
8545.898438	-7.81	128.12	0.47
8548.828125	-7.81	128.09	0.44
8551.757813	-7.81	128.09	0.59
8554.687500	-7.80	128.10	0.40
8557.617188	-7.80	128.12	0.15
8560.546875	-7.80	128.14	0.22
8563.476563	-7.79	128.17	0.57
8566.406250	-7.79	128.21	0.45
8569.335938	-7.79	128.27	0.37
8572.265625	-7.79	128.33	0.41
8575.195313	-7.78	128.37	0.49
8578.125000	-7.78	128.40	0.61
8581.054688	-7.78	128.39	0.39
8583.984375	-7.77	128.37	0.72
8586.914063	-7.77	128.37	0.64
8589.843750	-7.77	128.39	0.59
8592.773438	-7.77	128.42	0.40
8595.703125	-7.77	128.46	0.41
8598.632813	-7.76	128.51	0.35
8601.562500	-7.76	128.58	0.31
8604.492188	-7.76	128.67	0.52
8607.421875	-7.76	128.77	0.81
8610.351563	-7.75	128.92	0.78
8613.281250	-7.75	129.11	0.66
8616.210938	-7.75	129.33	0.77
8619.140625	-7.75	129.59	0.78
8622.070313	-7.74	129.89	0.69
8625.000000	-7.74	130.23	0.40
8627.929688	-7.74	130.57	0.28
8630.859375	-7.73	130.93	0.26
8633.789063	-7.73	131.30	0.11
8636.718750	-7.73	131.67	0.42
8639.648438	-7.73	132.00	0.55
8642.578125	-7.72	132.32	0.33
8645.507813	-7.72	132.62	0.24
8648.437500	-7.72	132.92	0.09
8651.367188	-7.71	133.22	0.17
8654.296875	-7.71	133.49	0.23
8657.226563	-7.71	133.76	0.53
8660.156250	-7.70	134.03	0.41
8663.085938	-7.70	134.31	0.17
8666.015625	-7.70	134.59	0.42
8668.945313	-7.69	134.86	0.24
8671.875000	-7.69	135.15	0.18
8674.804688	-7.69	135.42	0.21
8677.734375	-7.69	135.68	0.43
8680.664063	-7.68	135.93	0.31
8683.593750	-7.68	136.14	0.34
8686.523438	-7.68	136.35	0.54
8689.453125	-7.67	136.56	0.37
8692.382813	-7.67	136.77	0.42
8695.312500	-7.67	136.99	0.33
8698.242188	-7.67	137.22	0.43
8701.171875	-7.66	137.45	0.37
8704.101563	-7.66	137.67	0.20
8707.031250	-7.66	137.89	0.39
8709.960938	-7.65	138.09	0.30
8712.890625	-7.65	138.28	0.36
8715.820313	-7.65	138.48	0.55
8718.750000	-7.64	138.71	0.57
8721.679688	-7.64	138.95	0.72
8724.609375	-7.64	139.21	0.64
8727.539063	-7.63	139.48	0.81
8730.468750	-7.63	139.76	0.53
8733.398438	-7.62	140.05	0.60
8736.328125	-7.62	140.33	0.75
8739.257813	-7.62	140.62	0.88
8742.187500	-7.61	140.93	0.76
8745.117188	-7.61	141.25	0.52
8748.046875	-7.60	141.58	0.76
8750.976563	-7.60	141.91	0.19
8753.906250	-7.59	142.24	0.27
8756.835938	-7.59	142.56	0.20
8759.765625	-7.58	142.89	0.13
8762.695313	-7.58	143.20	0.38
8765.625000	-7.57	143.49	0.46
8768.554688	-7.56	143.74	0.30
8771.484375	-7.56	143.98	0.18
8774.414063	-7.55	144.20	0.08
8777.343750	-7.55	144.42	0.29
8780.273438	-7.54	144.62	0.21
8783.203125	-7.53	144.80	0.19
8786.132813	-7.53	144.97	0.42
8789.062500	-7.52	145.11	0.36
8791.992188	-7.51	145.23	0.44
8794.921875	-7.51	145.33	0.71
8797.851563	-7.50	145.40	0.60
8800.781250	-7.49	145.45	0.68
8803.710938	-7.49	145.47	0.25
8806.640625	-7.48	145.48	0.15
8809.570313	-7.47	145.49	0.22
8812.500000	-7.46	145.48	0.59
8815.429688	-7.46	145.45	0.61
8818.359375	-7.45	145.39	0.76
8821.289063	-7.44	145.33	0.62
8824.218750	-7.44	145.25	0.31
8827.148438	-7.43	145.18	0.24
8830.078125	-7.42	145.11	0.51
8833.007813	-7.41	145.05	0.46
8835.937500	-7.41	144.97	0.58
8838.867188	-7.40	144.90	0.44
8841.796875	-7.39	144.82	0.48
8844.726563	-7.38	144.73	0.49
8847.656250	-7.37	144.62	0.46
8850.585938	-7.37	144.50	0.42
8853.515625	-7.36	144.37	0.55
8856.445313	-7.35	144.24	0.67
8859.375000	-7.34	144.09	0.55
8862.304688	-7.33	143.94	0.50
8865.234375	-7.31	143.77	0.49
8868.164063	-7.30	143.59	0.46
8871.093750	-7.30	143.41	0.64
8874.023438	-7.29	143.20	0.68
8876.953125	-7.28	142.99	0.31
8879.882813	-7.26	142.78	0.06
8882.812500	-7.25	142.57	0.12
8885.742188	-7.24	142.37	0.48
8888.671875	-7.23	142.16	0.58
8891.601563	-7.21	141.92	0.18
8894.531250	-7.20	141.69	0.35
8897.460938	-7.19	141.47	0.41
8900.390625	-7.17	141.26	0.31
8903.320313	-7.16	141.05	0.18
8906.250000	-7.14	140.85	0.10
8909.179688	-7.13	140.65	0.45
8912.109375	-7.12	140.45	0.36
8915.039063	-7.10	140.26	0.39
8917.968750	-7.09	140.09	0.72
8920.898438	-7.07	139.94	0.66
8923.828125	-7.06	139.80	0.57
8926.757813	-7.04	139.68	0.37
8929.687500	-7.03	139.58	0.21
8932.617188	-7.02	139.47	0.55
8935.546875	-7.00	139.38	0.66
8938.476563	-6.99	139.31	0.37
8941.406250	-6.97	139.24	0.27
8944.335938	-6.96	139.17	0.20
8947.265625	-6.94	139.11	0.22
8950.195313	-6.93	139.07	0.13
8953.125000	-6.92	139.03	0.33
8956.054688	-6.90	138.99	0.23
8958.984375	-6.89	138.96	0.33
8961.914063	-6.88	138.93	0.67
8964.843750	-6.86	138.92	0.67
8967.773438	-6.85	138.93	0.66
8970.703125	-6.84	138.96	0.43
8973.632813	-6.83	139.01	0.52
8976.562500	-6.81	139.06	0.30
8979.492188	-6.80	139.12	0.50
8982.421875	-6.79	139.19	0.39
8985.351563	-6.78	139.26	0.41
8988.281250	-6.77	139.33	0.11
8991.210938	-6.76	139.40	0.39
8994.140625	-6.75	139.49	0.63
8997.070313	-6.74	139.59	0.82
9000.000000	-6.73	139.72	0.68
9002.929688	-6.72	139.87	0.64
9005.859375	-6.72	140.03	0.65
9008.789063	-6.71	140.21	0.64
9011.718750	-6.70	140.39	0.67
9014.648438	-6.69	140.57	0.48
9017.578125	-6.69	140.76	0.50
9020.507813	-6.68	140.94	0.41
9023.437500	-6.68	141.12	0.62
9026.367188	-6.67	141.31	0.60
9029.296875	-6.67	141.51	0.65
9032.226563	-6.67	141.70	0.67
9035.156250	-6.66	141.89	0.62
9038.085938	-6.66	142.07	0.63
9041.015625	-6.66	142.24	0.64
9043.945313	-6.66	142.42	0.65
9046.875000	-6.65	142.59	0.58
9049.804688	-6.65	142.77	0.73
9052.734375	-6.65	142.94	0.64
9055.664063	-6.65	143.12	0.56
9058.593750	-6.65	143.29	0.42
9061.523438	-6.65	143.45	0.47
9064.453125	-6.65	143.61	0.45
9067.382813	-6.65	143.78	0.37
9070.312500	-6.65	143.95	0.61
9073.242188	-6.65	144.13	0.33
9076.171875	-6.65	144.31	0.33
9079.101563	-6.65	144.48	0.08
9082.031250	-6.65	144.65	0.40
9084.960938	-6.65	144.82	0.43
9087.890625	-6.65	144.97	0.28
9090.820313	-6.65	145.12	0.42
9093.750000	-6.65	145.27	0.61
9096.679688	-6.65	145.43	0.62
9099.609375	-6.65	145.59	0.60
9102.539063	-6.65	145.75	0.60
9105.468750	-6.66	145.90	0.59
9108.398438	-6.66	146.06	0.68
9111.328125	-6.66	146.21	0.61
